ì¸óÕÇP,ì¸óÕÇQ,ì¸óÕÇR,èoóÕÇP,èoóÕÇQ
0.05663545,0.185400666,0.642501218,0.884537334,0.442268667
0.311240179,0.681042042,0.442657321,1.434939543,0.717469771
0.267406258,0.704396919,0.418810329,1.390613506,0.695306753
0.996883727,0.366824437,0.264609529,1.628317693,0.814158846
0.555771463,0.891273127,0.535133115,1.982177705,0.991088852
0.301667397,0.45291332,0.851324566,1.605905283,0.802952642
0.975212521,0.684290559,0.789718378,2.449221459,1.224610729
0.070786814,0.391761728,0.477710453,0.940258995,0.470129497
0.458953617,0.453600545,0.391827209,1.304381371,0.652190685
0.447761146,0.17684454,0.173194027,0.797799713,0.398899857
0.359950199,0.112222778,0.294595428,0.766768405,0.383384202
0.210708763,0.575456886,0.624190049,1.410355698,0.705177849
0.329848643,0.848705532,0.221843188,1.400397363,0.700198682
0.543199542,0.015353904,0.996888275,1.555441721,0.77772086
0.160573579,0.424320308,0.782019396,1.366913283,0.683456641
0.786828302,0.111713393,0.360101944,1.258643639,0.62932182
0.418607546,0.788140277,0.890655602,2.097403426,1.048701713
0.345980101,0.763778763,0.921581076,2.03133994,1.01566997
0.878074715,0.735527908,0.702220201,2.315822824,1.157911412
0.307608695,0.328608308,0.906459088,1.542676092,0.771338046
0.713927166,0.640154838,0.628241931,1.982323936,0.991161968
0.84936204,0.552821943,0.571875515,1.974059499,0.987029749
0.430318067,0.848484376,0.438974952,1.717777395,0.858888698
0.514072191,0.699402563,0.564929448,1.778404203,0.889202101
0.215424956,0.015209112,0.583984671,0.814618739,0.407309369
0.726651432,0.826736263,0.89318993,2.446577626,1.223288813
0.15128881,0.206122803,0.271149173,0.628560787,0.314280394
0.547066831,0.819322487,0.972320556,2.338709874,1.169354937
0.15433576,0.337998162,0.883961936,1.376295858,0.688147929
0.658419992,0.910263015,0.543353432,2.112036438,1.056018219
0.104208613,0.404016957,0.279666571,0.787892141,0.393946071
0.86957256,0.114399104,0.190882511,1.174854175,0.587427088
0.140419941,0.23336261,0.548619497,0.922402048,0.461201024
0.632004823,0.091727838,0.949768825,1.673501486,0.836750743
0.517219692,0.735937837,0.452162304,1.705319833,0.852659917
0.889004915,0.868611768,0.319115901,2.076732583,1.038366292
0.286081004,0.436671038,0.945289411,1.668041453,0.834020726
0.780775987,0.014001176,0.171100484,0.965877646,0.482938823
0.452717909,0.510921456,0.504584681,1.468224046,0.734112023
0.418511117,0.553968531,0.377137101,1.349616749,0.674808375
0.404188818,0.497257642,0.078682354,0.980128813,0.490064407
0.393289952,0.479469839,0.101392596,0.974152387,0.487076193
0.921267327,0.396767749,0.283117048,1.601152125,0.800576062
0.044454739,0.156048721,0.507545665,0.708049126,0.354024563
0.099074033,0.697545317,0.370371423,1.166990772,0.583495386
0.274327123,0.092277202,0.180427854,0.547032179,0.273516089
0.780582871,0.08392265,0.538786882,1.403292403,0.701646202
0.025124883,0.461599958,0.483198061,0.969922903,0.484961451
0.610026596,0.293499884,0.784922236,1.688448715,0.844224357
0.058158812,0.401891926,0.764392728,1.224443466,0.612221733
0.08647353,0.214100976,0.03490868,0.335483187,0.167741593
0.898623027,0.927584114,0.503979078,2.330186219,1.16509311
0.826365347,0.498680719,0.085635696,1.410681763,0.705340881
0.877850394,0.716855268,0.770403815,2.365109477,1.182554739
0.10593097,0.054795156,0.123024333,0.283750459,0.141875229
0.610293084,0.383982869,0.2846205,1.278896453,0.639448226
0.166355148,0.080502231,0.894708116,1.141565495,0.570782748
0.767539313,0.009953435,0.9422258,1.719718549,0.859859275
0.489088022,0.735739435,0.914750898,2.139578355,1.069789178
0.83894365,0.344004944,0.775040083,1.957988677,0.978994339
0.528308087,0.762083035,0.916550809,2.206941931,1.103470966
0.636690195,0.758387223,0.838561058,2.233638476,1.116819238
0.09152859,0.751730832,0.568990558,1.41224998,0.70612499
0.399501644,0.95000719,0.016062388,1.365571222,0.682785611
0.698088676,0.064194695,0.61485666,1.377140031,0.688570016
0.258541667,0.199427641,0.906558206,1.364527514,0.682263757
0.474004832,0.324262778,0.256013951,1.054281562,0.527140781
0.065633554,0.963822876,0.994815418,2.024271848,1.012135924
0.27619163,0.786113627,0.365244546,1.427549803,0.713774902
0.194502762,0.113962325,0.653143865,0.961608953,0.480804477
0.100016158,0.337548632,0.362871187,0.800435977,0.400217989
0.92955009,0.224409982,0.585328595,1.739288667,0.869644334
0.183762025,0.625204608,0.243825479,1.052792112,0.526396056
0.5413833,0.324068478,0.662841433,1.528293211,0.764146606
0.797491446,0.60914664,0.676655337,2.083293423,1.041646711
0.838691181,0.42020516,0.569364766,1.828261106,0.914130553
0.516417477,0.253739525,0.695094592,1.465251595,0.732625797
0.163926417,0.147398305,0.225079414,0.536404136,0.268202068
0.13801387,0.309992116,0.339605861,0.787611846,0.393805923
0.262094353,0.401404978,0.040759467,0.704258798,0.352129399
0.2619849,0.052574638,0.440001588,0.754561126,0.377280563
0.262385387,0.851503888,0.450033986,1.563923261,0.781961631
0.940004291,0.488640488,0.629537154,2.058181934,1.029090967
0.247019304,0.64425527,0.854558207,1.74583278,0.87291639
0.100546188,0.788110375,0.345439809,1.234096372,0.617048186
0.492039726,0.398100407,0.156742514,1.046882647,0.523441324
0.199661279,0.327134954,0.01272859,0.539524823,0.269762412
0.441175106,0.875900437,0.455635456,1.772710999,0.886355499
0.087748672,0.690914241,0.209087084,0.987749997,0.493874998
0.424465955,0.728093596,0.459456897,1.612016448,0.806008224
0.264471062,0.917627871,0.407496763,1.589595696,0.794797848
0.771829078,0.242603821,0.920275492,1.934708391,0.967354196
0.1447941,0.950845996,0.053464858,1.149104954,0.574552477
0.790278472,0.582856773,0.177710599,1.550845843,0.775422922
0.260440439,0.696404938,0.804411827,1.761257204,0.880628602
0.861029151,0.757416866,0.872852102,2.491298119,1.24564906
0.344454782,0.009812577,0.026776293,0.381043652,0.190521826
0.791545744,0.931508223,0.711138827,2.434192794,1.217096397
0.604351772,0.498932018,0.237839451,1.341123241,0.670561621
0.077402988,0.622315642,0.553039478,1.252758108,0.626379054
0.77265383,0.255463608,0.759284132,1.787401569,0.893700785
0.788507722,0.849283149,0.634825149,2.27261602,1.13630801
0.536704421,0.639746126,0.059610649,1.236061196,0.618030598
0.738413061,0.359745536,0.1171165,1.215275097,0.607637548
0.876825392,0.685235959,0.379074277,1.941135629,0.970567814
0.554629304,0.894380209,0.884381923,2.333391437,1.166695718
0.222180244,0.670842753,0.031092733,0.92411573,0.462057865
0.660700147,0.06102676,0.50936594,1.231092847,0.615546423
0.381175756,0.287289598,0.739009648,1.407475003,0.703737502
0.839812693,0.270570921,0.28549089,1.395874505,0.697937252
0.730993288,0.371674468,0.504523189,1.607190945,0.803595473
0.490770661,0.413522237,0.212462991,1.116755889,0.558377945
0.821888779,0.785994111,0.589723768,2.197606658,1.098803329
0.224079179,0.138096498,0.758786226,1.120961902,0.560480951
0.248630938,0.063633991,0.548166541,0.860431471,0.430215735
0.731571934,0.287517076,0.771518342,1.790607352,0.895303676
0.256308232,0.025885963,0.356663296,0.638857491,0.319428746
0.569856812,0.197962962,0.601339668,1.369159443,0.684579721
0.68057569,0.969032975,0.991304272,2.640912937,1.320456468
0.335777422,0.728251666,0.069264387,1.133293474,0.566646737
0.595628937,0.063579237,0.419914283,1.079122457,0.539561229
0.09909937,0.995408991,0.16841988,1.262928241,0.63146412
0.8752598,0.241569952,0.609439055,1.726268807,0.863134404
0.370813618,0.035899903,0.521733236,0.928446756,0.464223378
0.579453133,0.890492917,0.337762539,1.807708589,0.903854294
0.340102171,0.294671488,0.830167759,1.464941418,0.732470709
0.723326803,0.626721901,0.056106718,1.406155422,0.703077711
0.972804467,0.401870182,0.978836558,2.353511207,1.176755603
0.89040811,0.763829782,0.651286659,2.305524551,1.152762276
0.575228661,0.843510894,0.692608571,2.111348126,1.055674063
0.789206637,0.205517961,0.541458103,1.536182702,0.768091351
0.903398055,0.884433771,0.345886151,2.133717978,1.066858989
0.804258967,0.352162357,0.488631509,1.645052832,0.822526416
0.348038897,0.374440685,0.366626726,1.089106308,0.544553154
0.723169363,0.421708301,0.996533145,2.141410809,1.070705405
0.905080011,0.200126464,0.733525197,1.838731673,0.919365836
0.650646155,0.733263791,0.004333908,1.388243854,0.694121927
0.918999033,0.358336623,0.072403225,1.349738881,0.674869441
0.046857167,0.26103378,0.001832292,0.309723239,0.15486162
0.944062731,0.819968437,0.206483506,1.970514674,0.985257337
0.835660244,0.741745684,0.199376752,1.77678268,0.88839134
0.722471255,0.964825989,0.324235001,2.011532245,1.005766123
0.976453053,0.182395949,0.322001845,1.480850847,0.740425423
0.109361874,0.103356736,0.832225698,1.044944309,0.522472154
0.694406501,0.674390851,0.546287951,1.915085303,0.957542652
0.6441438,0.564514904,0.8613901,2.070048805,1.035024403
0.542916587,0.692509411,0.08393264,1.319358638,0.659679319
0.973459556,0.910806444,0.573153667,2.457419667,1.228709834
0.315261503,0.417059375,0.004215377,0.736536255,0.368268127
0.649479254,0.788268331,0.359082098,1.796829683,0.898414842
0.890468231,0.046296555,0.610045105,1.546809892,0.773404946
0.706854002,0.762267678,0.221934459,1.691056139,0.84552807
0.60998359,0.929607738,0.520808961,2.060400289,1.030200145
0.074161245,0.704387034,0.226399005,1.004947284,0.502473642
0.265001884,0.387527558,0.104003637,0.75653308,0.37826654
0.425216335,0.753484695,0.105781052,1.284482083,0.642241041
0.394320845,0.631517403,0.921287035,1.947125283,0.973562641
0.0217982,0.414680865,0.33631729,0.772796355,0.386398177
0.87813939,0.209514109,0.239221998,1.326875497,0.663437749
0.2585957,0.958529579,0.109909945,1.327035224,0.663517612
0.536159665,0.087110757,0.590520412,1.213790834,0.606895417
0.339377364,0.89908521,0.938797493,2.177260067,1.088630034
0.229499445,0.390111363,0.931697806,1.551308613,0.775654307
0.203458338,0.526710404,0.027853915,0.758022658,0.379011329
0.467453433,0.016010234,0.651621477,1.135085144,0.567542572
0.466190598,0.999966437,0.918309116,2.384466151,1.192233076
0.049161989,0.524848092,0.967800488,1.541810568,0.770905284
0.092467706,0.165066193,0.901850631,1.159384529,0.579692265
0.273133389,0.847892154,0.714405499,1.835431042,0.917715521
0.216491795,0.167825447,0.388433698,0.772750939,0.38637547
0.178580164,0.177558538,0.802761273,1.158899975,0.579449988
0.951100984,0.645754107,0.182694964,1.779550055,0.889775027
0.476994955,0.560707801,0.680802861,1.718505617,0.859252809
0.3753019,0.517262872,0.841292127,1.733856899,0.86692845
0.162237566,0.199345646,0.719178768,1.080761979,0.54038099
0.437151384,0.402737879,0.162715794,1.002605057,0.501302528
0.444711988,0.528656992,0.923063576,1.896432556,0.948216278
0.132884397,0.494903446,0.870531175,1.498319018,0.749159509
0.447438103,0.747506324,0.574268188,1.769212615,0.884606308
0.14228807,0.69103159,0.19575512,1.02907478,0.51453739
0.93142334,0.522739107,0.127808729,1.581971177,0.790985588
0.906917129,0.732153621,0.588474279,2.22754503,1.113772515
0.456926363,0.933838168,0.141833886,1.532598418,0.766299209
0.758398802,0.529842153,0.996662434,2.284903389,1.142451694
0.792076263,0.36661343,0.262019807,1.420709501,0.71035475
0.113672745,0.553165261,0.767414975,1.434252982,0.717126491
0.160285708,0.812340963,0.752165556,1.724792227,0.862396114
0.269067915,0.247460959,0.013635719,0.530164593,0.265082297
0.287727957,0.547617978,0.40242639,1.237772326,0.618886163
0.599033904,0.909307804,0.377324531,1.88566624,0.94283312
0.95759449,0.429839563,0.151691374,1.539125428,0.769562714
0.900901211,0.33648618,0.014404248,1.251791639,0.62589582
0.962926608,0.092940265,0.995068129,2.050935002,1.025467501
0.643913997,0.7215824,0.53255338,1.898049777,0.949024889
0.963938499,0.275388064,0.943605989,2.182932552,1.091466276
0.638512589,0.719461794,0.54779789,1.905772273,0.952886137
0.229768963,0.382756543,0.380727256,0.993252763,0.496626381
0.580173683,0.530570683,0.267719146,1.378463512,0.689231756
0.861431689,0.224185916,0.920965044,2.006582649,1.003291325
0.760223743,0.988334886,0.087300562,1.83585919,0.917929595
0.830551287,0.54416025,0.194313909,1.569025446,0.784512723
0.104793754,0.730261233,0.631027079,1.466082066,0.733041033
0.863138712,0.686218978,0.705009919,2.254367608,1.127183804
0.977958107,0.48377419,0.705603466,2.167335764,1.083667882
0.773568218,0.369147222,0.14842787,1.29114331,0.645571655
0.462923745,0.703936506,0.891559408,2.058419659,1.02920983
0.394575254,0.114777009,0.364791301,0.874143565,0.437071782
0.547433684,0.345668959,0.837225932,1.730328575,0.865164288
0.033126148,0.178938755,0.815809498,1.027874401,0.5139372
0.45538467,0.347974813,0.551581358,1.354940841,0.677470421
0.920495447,0.001006516,0.071688489,0.993190452,0.496595226
0.981087299,0.663507811,0.444300822,2.088895932,1.044447966
0.973741226,0.4144793,0.10780707,1.496027597,0.748013798
0.419749126,0.136781978,0.182498075,0.739029179,0.369514589
0.180785114,0.860915893,0.898943059,1.940644066,0.970322033
0.194942414,0.02991688,0.80041565,1.025274944,0.512637472
0.527442392,0.760835916,0.770488545,2.058766853,1.029383426
0.280030333,0.582877466,0.190837334,1.053745133,0.526872566
0.045894476,0.207360703,0.742808294,0.996063473,0.498031736
0.552103906,0.267188233,0.007750825,0.827042964,0.413521482
0.447056411,0.087113263,0.864703176,1.39887285,0.699436425
0.073719264,0.80128978,0.442929699,1.317938743,0.658969372
0.670592348,0.584591648,0.505260759,1.760444756,0.880222378
0.894139405,0.567831585,0.746713842,2.208684832,1.104342416
0.726652331,0.094474443,0.892484865,1.713611639,0.856805819
0.766933557,0.060718602,0.41947244,1.247124599,0.623562299
0.693450691,0.958321745,0.514240267,2.166012703,1.083006351
0.571826569,0.783567311,0.811978647,2.167372527,1.083686264
0.694747117,0.175618759,0.766954491,1.637320367,0.818660184
0.843297677,0.142018728,0.822729259,1.808045664,0.904022832
0.748469954,0.550038655,0.348550733,1.647059342,0.823529671
0.794591417,0.110793702,0.030184986,0.935570105,0.467785053
0.373272393,0.240588922,0.909759145,1.523620461,0.76181023
0.55174879,0.762565684,0.364270442,1.678584917,0.839292458
0.87167334,0.416131716,0.86630897,2.154114026,1.077057013
0.034392475,0.016084049,0.881260704,0.931737228,0.465868614
0.699577377,0.215618464,0.612826348,1.528022188,0.764011094
0.825850581,0.089266171,0.257668195,1.172784947,0.586392473
0.692031809,0.05687302,0.559651403,1.308556232,0.654278116
0.482974517,0.827757373,0.16667379,1.47740568,0.73870284
0.332652372,0.291214906,0.206234122,0.8301014,0.4150507
0.659412633,0.442612114,0.756891916,1.858916663,0.929458331
0.148418214,0.136101676,0.496270953,0.780790843,0.390395422
0.329906301,0.682352399,0.601041399,1.613300098,0.806650049
0.021510539,0.217122162,0.804081958,1.042714659,0.52135733
0.211061541,0.080280073,0.137029162,0.428370776,0.214185388
0.130407206,0.762784232,0.4137231,1.306914538,0.653457269
0.064400422,0.826750022,0.630283385,1.521433829,0.760716915
0.803309384,0.316928507,0.861999739,1.98223763,0.991118815
0.944608696,0.266992991,0.312414845,1.524016532,0.762008266
0.573311445,0.798055153,0.418151511,1.789518109,0.894759054
0.497111661,0.922054102,0.953899453,2.373065216,1.186532608
0.528722249,0.388854492,0.055349405,0.972926146,0.486463073
0.223356679,0.544717697,0.474919726,1.242994102,0.621497051
0.570234872,0.845273319,0.309000839,1.724509031,0.862254515
0.335499209,0.640793176,0.107416819,1.083709204,0.541854602
0.339953636,0.974352918,0.813036664,2.127343218,1.063671609
0.854755449,0.10780762,0.78822194,1.750785009,0.875392505
0.464200417,0.362496244,0.782722036,1.609418697,0.804709349
0.929478437,0.464888494,0.596069849,1.99043678,0.99521839
0.997505483,0.523628131,0.826759357,2.347892972,1.173946486
0.059230818,0.714921798,0.018416783,0.792569399,0.3962847
0.320738144,0.389029544,0.053876956,0.763644644,0.381822322
0.080355134,0.251587695,0.378327859,0.710270689,0.355135344
0.443796258,0.842049879,0.559771962,1.845618099,0.922809049
0.620637047,0.27498454,0.401815201,1.297436789,0.648718394
0.7142677,0.737884308,0.591366826,2.043518834,1.021759417
0.947610785,0.084620836,0.626631903,1.658863523,0.829431762
0.270333105,0.908648686,0.47202981,1.6510116,0.8255058
0.450820784,0.628818375,0.644072248,1.723711407,0.861855704
0.606416761,0.109301003,0.67717808,1.392895844,0.696447922
0.804741223,0.921361037,0.975533607,2.701635867,1.350817934
0.300471758,0.035808232,0.639823132,0.976103122,0.488051561
0.291893613,0.051748135,0.562492866,0.906134614,0.453067307
0.124341994,0.732161792,0.753097604,1.60960139,0.804800695
0.152644739,0.877463069,0.205903977,1.236011784,0.618005892
0.978553442,0.854518675,0.767923058,2.600995175,1.300497587
0.901760221,0.209432205,0.74879456,1.859986986,0.929993493
0.099737988,0.450991492,0.835101004,1.385830484,0.692915242
0.512742173,0.444042583,0.300335302,1.257120058,0.628560029
0.679588922,0.067984426,0.08782182,0.835395168,0.417697584
0.403690735,0.298314824,0.53060805,1.232613608,0.616306804
0.815152139,0.486505236,0.974406331,2.276063706,1.138031853
0.618799808,0.705865384,0.542382607,1.867047799,0.9335239
0.52875405,0.823743857,0.069109123,1.42160703,0.710803515
0.053916931,0.999059998,0.698129816,1.751106744,0.875553372
0.546383161,0.201185003,0.390802802,1.138370965,0.569185483
0.784596763,0.608621686,0.689345863,2.082564312,1.041282156
0.8611995,0.765941572,0.552677855,2.179818927,1.089909463
0.044886183,0.449848239,0.70690773,1.201642152,0.600821076
0.04253098,0.389621185,0.195048174,0.627200339,0.31360017
0.390799243,0.576874734,0.663036803,1.63071078,0.81535539
0.720587373,0.3068562,0.121292668,1.148736242,0.574368121
0.39636242,0.993059693,0.367441977,1.75686409,0.878432045
0.313969154,0.982657703,0.367013691,1.663640548,0.831820274
0.621774926,0.042622944,0.806028006,1.470425876,0.735212938
0.016712541,0.920202228,0.048823656,0.985738424,0.492869212
0.90684635,0.662419201,0.256906092,1.826171643,0.913085822
0.515803048,0.621121863,0.172877764,1.309802675,0.654901337
0.349423036,0.089516442,0.545644205,0.984583683,0.492291841
0.381244137,0.39799563,0.921575107,1.700814874,0.850407437
0.855974138,0.960899244,0.601119941,2.417993324,1.208996662
0.403870469,0.523934602,0.068499821,0.996304892,0.498152446
0.048561962,0.975219428,0.832287,1.856068389,0.928034195
0.371141867,0.084758761,0.711952632,1.167853259,0.583926629
0.696056242,0.660259981,0.414723862,1.771040085,0.885520042
0.725909203,0.873695279,0.682786888,2.28239137,1.141195685
0.435393367,0.412761739,0.557694141,1.405849247,0.702924624
0.757433349,0.950970149,0.640532504,2.348936002,1.174468001
0.855538922,0.278581469,0.090337327,1.224457717,0.612228859
0.916841515,0.325265113,0.570794352,1.81290098,0.90645049
0.347968521,0.382218691,0.487908397,1.218095609,0.609047805
0.420020422,0.912170711,0.299230016,1.63142115,0.815710575
0.083592979,0.241199524,0.087370363,0.412162866,0.206081433
0.586989722,0.439641868,0.090393199,1.117024789,0.558512395
0.149435531,0.725691961,0.320689168,1.195816661,0.59790833
0.707593763,0.701389123,0.658954025,2.067936911,1.033968456
0.77041436,0.428190022,0.567045661,1.765650042,0.882825021
0.669864703,0.185809306,0.754605604,1.610279612,0.805139806
0.035296865,0.542956292,0.993257244,1.571510401,0.785755201
0.74932246,0.398834655,0.624379663,1.772536778,0.886268389
0.406831008,0.967054542,0.277436402,1.651321952,0.825660976
0.087812823,0.019432126,0.034882533,0.142127483,0.071063741
0.759530565,0.271898972,0.898619212,1.930048749,0.965024374
0.660809963,0.681708471,0.898466302,2.240984736,1.120492368
0.500355989,0.757040402,0.176282653,1.433679044,0.716839522
0.965973646,0.621762409,0.905961389,2.493697444,1.246848722
0.938731667,0.608097567,0.65783803,2.204667264,1.102333632
0.714611094,0.15495835,0.975850483,1.845419926,0.922709963
0.566268812,0.625651869,0.49804907,1.689969751,0.844984876
0.950037817,0.865471786,0.316986585,2.132496188,1.066248094
0.261888122,0.137728034,0.015694023,0.415310179,0.20765509
0.583641859,0.300614543,0.148316016,1.032572418,0.516286209
0.374728905,0.604099745,0.466991769,1.445820419,0.722910209
0.531556077,0.270489739,0.334929132,1.136974948,0.568487474
0.14146394,0.509408321,0.013777785,0.664650045,0.332325023
0.756311953,0.217629956,0.285416689,1.259358598,0.629679299
0.738346739,0.80631119,0.740441858,2.285099787,1.142549893
0.490049939,0.247393282,0.41502248,1.152465702,0.576232851
0.645579913,0.039178382,0.741555171,1.426313466,0.713156733
0.388740716,0.2471735,0.397879867,1.033794084,0.516897042
0.593138932,0.804305621,0.564381554,1.961826107,0.980913053
0.918388089,0.516388977,0.943600396,2.378377462,1.189188731
0.018240422,0.936182922,0.678161467,1.632584811,0.816292405
0.176539463,0.491931237,0.054762649,0.723233349,0.361616675
0.361988174,0.447069004,0.642938102,1.45199528,0.72599764
0.019170066,0.883648222,0.116117758,1.018936046,0.509468023
0.349969039,0.827560365,0.445773075,1.623302479,0.811651239
0.019578429,0.351877766,0.60869037,0.980146565,0.490073283
0.567078608,0.020873673,0.309731006,0.897683287,0.448841644
0.116938521,0.506906417,0.113991071,0.737836009,0.368918005
0.147418945,0.179543287,0.547584992,0.874547224,0.437273612
0.18561679,0.930858316,0.606908029,1.723383135,0.861691567
0.888601459,0.490370444,0.711767716,2.090739618,1.045369809
0.488454767,0.473528932,0.020094626,0.982078325,0.491039163
0.23921507,0.685491908,0.804046754,1.728753732,0.864376866
0.586392127,0.378576907,0.481927235,1.446896269,0.723448134
0.880069039,0.219519767,0.840140087,1.939728893,0.969864446
0.446298262,0.46587708,0.077777131,0.989952473,0.494976236
0.441930414,0.128969308,0.838322742,1.409222464,0.704611232
0.479689707,0.189938925,0.785452174,1.455080807,0.727540403
0.936180269,0.963882989,0.868657691,2.768720949,1.384360474
0.384630279,0.175167219,0.552104498,1.111901997,0.555950998
0.704879471,0.2530852,0.6158931,1.573857771,0.786928885
0.186974289,0.677763002,0.087381974,0.952119265,0.476059632
0.464739838,0.672488968,0.776914541,1.914143347,0.957071674
0.601828464,0.368096252,0.072865073,1.042789789,0.521394895
0.392549839,0.888220772,0.932067352,2.212837963,1.106418982
0.938397884,0.930731481,0.708650017,2.577779383,1.288889691
0.256270433,0.936784547,0.795258687,1.988313667,0.994156833
0.477115879,0.273801611,0.792836809,1.543754299,0.771877149
0.305663256,0.115848775,0.275729568,0.6972416,0.3486208
0.578327107,0.957593082,0.245176774,1.781096964,0.890548482
0.731212295,0.32857214,0.118682998,1.178467434,0.589233717
0.907532211,0.382796943,0.345312761,1.635641915,0.817820958
0.307819568,0.744873917,0.826822944,1.879516429,0.939758214
0.18216211,0.051769768,0.937764031,1.171695909,0.585847955
0.675966139,0.711870718,0.65181376,2.039650618,1.019825309
0.226214373,0.626985072,0.596168267,1.449367711,0.724683856
0.568650524,0.294414109,0.478390229,1.341454862,0.670727431
0.253829573,0.837958685,0.022502172,1.11429043,0.557145215
0.723192027,0.711737634,0.256675034,1.691604695,0.845802348
0.160216369,0.255344532,0.837916684,1.253477585,0.626738793
0.27258704,0.074723025,0.081981384,0.429291449,0.214645725
0.599280501,0.056253377,0.990910713,1.646444591,0.823222296
0.070194127,0.92746172,0.97558523,1.973241078,0.986620539
0.805066076,0.377555422,0.799743262,1.982364761,0.99118238
0.612762609,0.482100746,0.58758513,1.682448485,0.841224242
0.339821413,0.20742109,0.721567999,1.268810502,0.634405251
0.851193649,0.488032226,0.37274491,1.711970785,0.855985393
0.589677282,0.021033872,0.230082179,0.840793333,0.420396666
0.635885372,0.912021768,0.156429152,1.704336293,0.852168146
0.994399059,0.4418562,0.191868891,1.62812415,0.814062075
0.463464637,0.308184245,0.18728871,0.958937592,0.479468796
0.569571059,0.821740882,0.972860853,2.364172794,1.182086397
0.565953954,0.790273953,0.209818388,1.566046295,0.783023148
0.627927651,0.895039572,0.669423112,2.192390335,1.096195167
0.061063098,0.736686828,0.341272419,1.139022345,0.569511173
0.57380379,0.320131601,0.138846828,1.032782219,0.51639111
0.197591191,0.847441075,0.026149024,1.07118129,0.535590645
0.368036321,0.572728208,0.562988714,1.503753243,0.751876621
0.30828908,0.824182801,0.75500283,1.887474711,0.943737356
0.006894893,0.514839686,0.138358852,0.660093431,0.330046715
0.468939415,0.314768279,0.477035014,1.260742708,0.630371354
0.157068641,0.124567977,0.396146051,0.677782669,0.338891334
0.973838921,0.290687252,0.511980245,1.776506418,0.888253209
0.878877242,0.2671733,0.788534316,1.934584857,0.967292429
0.396965574,0.21033924,0.388541406,0.99584622,0.49792311
0.907731337,0.926324212,0.810146398,2.644201947,1.322100973
0.232174745,0.556940125,0.91485885,1.703973721,0.85198686
0.128878259,0.714265693,0.809461524,1.652605476,0.826302738
0.325421136,0.37559107,0.876760494,1.5777727,0.78888635
0.454437121,0.317864226,0.193589988,0.965891335,0.482945668
0.609497162,0.699913433,0.424609651,1.734020247,0.867010124
0.152534705,0.686851603,0.739271067,1.578657375,0.789328687
0.911983018,0.636235173,0.230591898,1.778810089,0.889405044
0.476526393,0.921309511,0.64245516,2.040291063,1.020145532
0.099058272,0.385722667,0.762332151,1.247113091,0.623556545
0.1917315,0.381320748,0.068776099,0.641828347,0.320914174
0.523557059,0.454818615,0.613253636,1.59162931,0.795814655
0.417197205,0.368015522,0.983548091,1.768760817,0.884380409
0.875564549,0.970668034,0.86974895,2.715981532,1.357990766
0.074578831,0.05097312,0.927635976,1.053187927,0.526593963
0.589701505,0.971958351,0.54642755,2.108087406,1.054043703
0.394581402,0.730008906,0.392665087,1.517255394,0.758627697
0.284582831,0.567087959,0.444797456,1.296468246,0.648234123
0.841832386,0.608173744,0.492512337,1.942518467,0.971259233
0.858261649,0.090662578,0.024191732,0.97311596,0.48655798
0.399247919,0.16268878,0.185725138,0.747661837,0.373830919
0.242708347,0.156130523,0.349773328,0.748612198,0.374306099
0.53637461,0.257705754,0.673337224,1.467417588,0.733708794
0.394567269,0.426979772,0.103753356,0.925300397,0.462650199
0.382558763,0.687670454,0.914738381,1.984967598,0.992483799
0.506860844,0.217958641,0.957810858,1.682630343,0.841315171
0.468756123,0.906441938,0.679490284,2.054688344,1.027344172
0.137499445,0.307502602,0.484354018,0.929356065,0.464678033
0.134365839,0.412395846,0.974110454,1.520872138,0.760436069
0.332275777,0.617984725,0.867642972,1.817903474,0.908951737
0.025389883,0.351318503,0.327236085,0.703944472,0.351972236
0.884130875,0.241533124,0.331132821,1.45679682,0.72839841
0.004099143,0.595384841,0.554687371,1.154171355,0.577085678
0.007735944,0.424662949,0.713858772,1.146257664,0.573128832
0.817134685,0.836807695,0.845752258,2.499694639,1.249847319
0.604267838,0.840396633,0.148988901,1.593653372,0.796826686
0.569508674,0.89334644,0.141485754,1.604340868,0.802170434
0.985919082,0.838915873,0.194132682,2.018967638,1.009483819
0.283114719,0.260616944,0.381909366,0.925641029,0.462820515
0.401809017,0.924411337,0.220474938,1.546695292,0.773347646
0.56189565,0.308197175,0.695747254,1.565840079,0.78292004
0.162863878,0.693378707,0.985091195,1.84133378,0.92066689
0.913075249,0.458665581,0.312880498,1.684621328,0.842310664
0.125980562,0.600971783,0.877384029,1.604336373,0.802168187
0.833094413,0.130545783,0.029263067,0.992903264,0.496451632
0.673446353,0.105401117,0.816115785,1.594963254,0.797481627
0.241701555,0.772481524,0.458036199,1.472219278,0.736109639
0.696569254,0.254348237,0.662103134,1.613020625,0.806510313
0.997756829,0.428021389,0.392760901,1.81853912,0.90926956
0.654994878,0.386558339,0.308767353,1.35032057,0.675160285
0.079068207,0.983225828,0.003741195,1.06603523,0.533017615
0.609444185,0.935897794,0.236755453,1.782097432,0.891048716
0.032585499,0.965576175,0.878250257,1.876411931,0.938205965
0.013045156,0.535552739,0.404578771,0.953176666,0.476588333
0.194587235,0.405617938,0.807240594,1.407445767,0.703722883
0.749684076,0.286990563,0.630969367,1.667644007,0.833822003
